Sku,ProductCode,Pattern,Color,PatternColorCombo,Status,IntroDate,Contents,Width,Direction,HRepeat,VRepeat,CleaningCode,DoubleRubs,Misc,Disclaimer,Uses,Designs,Colors,Origin,PillingGrade,FireCode,Categories,Brand,IsDropShipped,Image,DisplayPrice,Price,SupplementalImages,FullWidthImages,Inventory.ProductCode,Inventory.Rolls,Inventory.Total,Inventory.PurchaseOrders,Inventory.TotalOnPO,Inventory.OnBackorder
12454,ADAMSIRON,ADAMS,IRON,ADAMS IRON,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Black"",""Gray""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20IRON.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20IRON2.JPG""]",null,,,,,,
12455,ADAMSJUTE,ADAMS,JUTE,ADAMS JUTE,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Brown"",""Medium Brown""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20JUTE.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20JUTE2.JPG""]",null,,,,,,
12456,ADAMSMIDNIGHT,ADAMS,MIDNIGHT,ADAMS MIDNIGHT,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Navy""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20MIDNIGHT.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20MIDNIGHT2.JPG""]",null,,,,,,
12457,ADAMSMIST,ADAMS,MIST,ADAMS MIST,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Aqua/Teal"",""Light Blue"",""Light Green""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20MIST.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20MIST2.JPG""]",null,,,,,,
12458,ADAMSMOSS,ADAMS,MOSS,ADAMS MOSS,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Green"",""Light Green""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20MOSS.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20MOSS2.JPG""]",null,,,,,,
12459,ADAMSNUGGET,ADAMS,NUGGET,ADAMS NUGGET,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Gold"",""Yellow""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20NUGGET.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20NUGGET2.JPG""]",null,,,,,,
12460,ADAMSOYSTER,ADAMS,OYSTER,ADAMS OYSTER,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Off White/Ivory"",""White""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20OYSTER.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20OYSTER2.JPG""]",null,,,,,,
12461,ADAMSPEACOCK,ADAMS,PEACOCK,ADAMS PEACOCK,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Aqua/Teal""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20PEACOCK.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20PEACOCK2.JPG""]",null,,,,,,
12462,ADAMSPECAN,ADAMS,PECAN,ADAMS PECAN,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Brown""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20PECAN.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20PECAN2.JPG""]",null,,,,,,
12463,ADAMSPEWTER,ADAMS,PEWTER,ADAMS PEWTER,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Gray""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20PEWTER.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20PEWTER2.JPG""]",null,,,,,,
12464,ADAMSROSEWOOD,ADAMS,ROSEWOOD,ADAMS ROSEWOOD,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Coral/Peach""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20ROSEWOOD.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20ROSEWOOD2.JPG""]",null,,,,,,
12465,ADAMSSMOKE,ADAMS,SMOKE,ADAMS SMOKE,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Gray"",""Greige""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20SMOKE.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20SMOKE2.JPG""]",null,,,,,,
12466,ADAMSTRUFFLE,ADAMS,TRUFFLE,ADAMS TRUFFLE,B,12/14/2025 0:00:00,"93% Polyester, 7% Linen","56""",NON DIRECTIONAL,0,0,W,"75,000 WB",,,"[""Contract"",""Upholstery""]","[""Basketweave"",""Solid"",""Textured Plain""]","[""Brown"",""Dark Brown""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Chenille"",""Fire Rated (Fr)"",""Solids/Small Scale"",""Wovens""]",Indura Performance,true,https://images.magfabrics.com/fabrics/ADAMS%20TRUFFLE.jpg,60.00,6000,"[""https://images.magfabrics.com/fabrics/ADAMS%20TRUFFLE2.JPG""]",null,,,,,,
12292,ADELACITRUS,ADELA,CITRUS,ADELA CITRUS,N,10/16/2025 0:00:00,100% COTTON,54,UPROLL,27,26,S,"10,000 MAR",,It is highly reccomended to check this design's image online to view entire pattern repeat. The entire pattern repeat is not included on your sample. No returns will be accepted for unawareness of aspects of this design.,"[""Bedding"",""Drapery"",""Multipurpose""]","[""Floral"",""Tropical/Botanical""]","[""Multi-Color""]",INDIA,4,CA 117,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/ADELA%20CITRUS.jpg,104.00,10400,"[""https://images.magfabrics.com/fabrics/ADELA%20CITRUS-2.jpg"",""https://images.magfabrics.com/fabrics/ADELA%20CITRUS-4.jpg"",""https://images.magfabrics.com/fabrics/ADELA%20CITRUS-5.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/ADELA%20FULL.jpg""]",ADELACITRUS,"[{""ID"":""1311-2654"",""Quantity"":""29""}]",29,null,0,0
9386,ADLERCORAL,ADLER TAPE,CORAL,ADLER TAPE CORAL,B,11/4/2020 0:00:00,46Fibranne/54Rayon,3.9,,,,DC,,Available in whole yardage only.,,"[""Trimmings""]","[""Greek Key""]","[""Coral/Peach""]",CHINA,,,"[""Tape""]",MagFabrics,true,https://images.magfabrics.com/fabrics/ADLER%20TAPE%20CORAL.jpg,106.00,10600,null,null,,,,,,
9339,ADLERCOTTON,ADLER TAPE,COTTON,ADLER TAPE COTTON,B,11/4/2020 0:00:00,46Fibranne/54Rayon,3.9,,,,DC,,Available in whole yardage only.,,"[""Trimmings""]","[""Greek Key""]","[""Natural"",""White""]",CHINA,,,"[""Tape""]",MagFabrics,true,https://images.magfabrics.com/fabrics/ADLER%20TAPE%20COTTON.jpg,106.00,10600,null,null,,,,,,
9383,ADLERGRAIN,ADLER TAPE,GRAIN,ADLER TAPE GRAIN,B,11/4/2020 0:00:00,46Fibranne/54Rayon,3.9,,,,DC,,Available in whole yardage only.,,"[""Trimmings""]","[""Greek Key""]","[""Gray"",""Taupe/Tan""]",CHINA,,,"[""Tape""]",MagFabrics,true,https://images.magfabrics.com/fabrics/ADLER%20TAPE%20GRAIN.jpg,106.00,10600,null,null,,,,,,
9385,ADLERKIWI,ADLER TAPE,KIWI,ADLER TAPE KIWI,B,11/4/2020 0:00:00,46Fibranne/54Rayon,3.9,,,,DC,,Available in whole yardage only.,,"[""Trimmings""]","[""Greek Key""]","[""Green""]",CHINA,,,"[""Tape""]",MagFabrics,true,https://images.magfabrics.com/fabrics/ADLER%20TAPE%20KIWI.jpg,106.00,10600,null,null,,,,,,
9384,ADLERNAVY,ADLER TAPE,NAVY,ADLER TAPE NAVY,B,11/4/2020 0:00:00,46Fibranne/54Rayon,3.9,,,,DC,,Available in whole yardage only.,,"[""Trimmings""]","[""Greek Key""]","[""Blue""]",CHINA,,,"[""Tape""]",MagFabrics,true,https://images.magfabrics.com/fabrics/ADLER%20TAPE%20NAVY.jpg,106.00,10600,null,null,,,,,,
9381,ADLERPOWDER,ADLER TAPE,POWDER,ADLER TAPE POWDER,B,11/4/2020 0:00:00,46Fibranne/54Rayon,3.9,,,,DC,,Available in whole yardage only.,,"[""Trimmings""]","[""Greek Key""]","[""Natural"",""Off White/Ivory""]",CHINA,,,"[""Tape""]",MagFabrics,true,https://images.magfabrics.com/fabrics/ADLER%20TAPE%20POWDER.jpg,106.00,10600,null,null,,,,,,
